defect_id,machine_id,timestamp,defect_count,batch_id,wafer_lot,defect_type,severity,yield_loss_pct,process_step
D-0001496,M-0038,2025-02-15T00:00:00,1,B-045-M-0038,WL-6402,scratch,low,0.665,inspection
D-0001497,M-0038,2025-02-18T00:00:00,1,B-048-M-0038,WL-8668,particle,low,0.432,inspection
D-0001498,M-0038,2025-02-21T00:00:00,0,B-051-M-0038,WL-8373,etch_depth,low,0.0,inspection
D-0001499,M-0038,2025-02-24T00:00:00,0,B-054-M-0038,WL-5337,film_uniformity,low,0.0,inspection
D-0001500,M-0038,2025-02-27T00:00:00,2,B-057-M-0038,WL-5937,etch_depth,low,1.405,inspection
D-0001501,M-0038,2025-03-02T00:00:00,0,B-060-M-0038,WL-6224,etch_depth,low,0.0,inspection
D-0001502,M-0038,2025-03-05T00:00:00,1,B-063-M-0038,WL-5283,film_uniformity,low,0.507,inspection
D-0001503,M-0038,2025-03-08T00:00:00,2,B-066-M-0038,WL-4405,alignment,low,1.237,inspection
D-0001504,M-0038,2025-03-11T00:00:00,2,B-069-M-0038,WL-2430,particle,low,0.979,inspection
D-0001505,M-0038,2025-03-14T00:00:00,1,B-072-M-0038,WL-9242,film_uniformity,low,0.373,inspection
D-0001506,M-0038,2025-03-17T00:00:00,3,B-075-M-0038,WL-2694,scratch,medium,1.928,inspection
D-0001507,M-0038,2025-03-20T00:00:00,1,B-078-M-0038,WL-3469,particle,low,0.388,inspection
D-0001508,M-0038,2025-03-23T00:00:00,1,B-081-M-0038,WL-5944,alignment,low,0.588,inspection
D-0001509,M-0038,2025-03-26T00:00:00,1,B-084-M-0038,WL-9616,scratch,low,0.342,inspection
D-0001510,M-0038,2025-03-29T00:00:00,1,B-087-M-0038,WL-1257,film_uniformity,low,0.704,inspection
D-0001511,M-0038,2025-04-01T00:00:00,1,B-090-M-0038,WL-5365,etch_depth,low,0.38,inspection
D-0001512,M-0038,2025-04-04T00:00:00,1,B-093-M-0038,WL-4469,alignment,low,0.594,inspection
D-0001513,M-0038,2025-04-07T00:00:00,1,B-096-M-0038,WL-2707,film_uniformity,low,0.755,inspection
D-0001514,M-0038,2025-04-10T00:00:00,2,B-099-M-0038,WL-5284,film_uniformity,low,1.373,inspection
D-0001515,M-0038,2025-04-13T00:00:00,2,B-102-M-0038,WL-2819,film_uniformity,low,0.875,inspection
D-0001516,M-0038,2025-04-16T00:00:00,1,B-105-M-0038,WL-6526,scratch,low,0.655,inspection
D-0001517,M-0038,2025-04-19T00:00:00,0,B-108-M-0038,WL-2541,etch_depth,low,0.0,inspection
D-0001518,M-0038,2025-04-22T00:00:00,1,B-111-M-0038,WL-9332,alignment,low,0.259,inspection
D-0001519,M-0038,2025-04-25T00:00:00,3,B-114-M-0038,WL-3571,alignment,medium,1.284,inspection
D-0001520,M-0038,2025-04-28T00:00:00,2,B-117-M-0038,WL-5867,particle,low,0.857,inspection
D-0001521,M-0039,2025-01-01T00:00:00,2,B-000-M-0039,WL-9374,particle,low,1.156,planarization
D-0001522,M-0039,2025-01-04T00:00:00,1,B-003-M-0039,WL-2381,particle,low,0.511,planarization
D-0001523,M-0039,2025-01-07T00:00:00,3,B-006-M-0039,WL-5371,alignment,medium,1.689,planarization
D-0001524,M-0039,2025-01-10T00:00:00,1,B-009-M-0039,WL-7963,alignment,low,0.812,planarization
D-0001525,M-0039,2025-01-13T00:00:00,0,B-012-M-0039,WL-1906,etch_depth,low,0.0,planarization
D-0001526,M-0039,2025-01-16T00:00:00,1,B-015-M-0039,WL-1895,film_uniformity,low,0.512,planarization
D-0001527,M-0039,2025-01-19T00:00:00,1,B-018-M-0039,WL-4624,film_uniformity,low,0.511,planarization
D-0001528,M-0039,2025-01-22T00:00:00,2,B-021-M-0039,WL-1354,etch_depth,low,1.338,planarization
D-0001529,M-0039,2025-01-25T00:00:00,2,B-024-M-0039,WL-8795,particle,low,1.548,planarization
D-0001530,M-0039,2025-01-28T00:00:00,2,B-027-M-0039,WL-7215,film_uniformity,low,1.092,planarization
D-0001531,M-0039,2025-01-31T00:00:00,0,B-030-M-0039,WL-3981,etch_depth,low,0.0,planarization
D-0001532,M-0039,2025-02-03T00:00:00,0,B-033-M-0039,WL-9989,alignment,low,0.0,planarization
D-0001533,M-0039,2025-02-06T00:00:00,2,B-036-M-0039,WL-2461,scratch,low,1.3,planarization
D-0001534,M-0039,2025-02-09T00:00:00,0,B-039-M-0039,WL-3627,particle,low,0.0,planarization
D-0001535,M-0039,2025-02-12T00:00:00,2,B-042-M-0039,WL-6094,alignment,low,0.799,planarization
D-0001536,M-0039,2025-02-15T00:00:00,2,B-045-M-0039,WL-7930,etch_depth,low,0.793,planarization
D-0001537,M-0039,2025-02-18T00:00:00,1,B-048-M-0039,WL-8801,film_uniformity,low,0.458,planarization
D-0001538,M-0039,2025-02-21T00:00:00,1,B-051-M-0039,WL-4219,etch_depth,low,0.314,planarization
D-0001539,M-0039,2025-02-24T00:00:00,3,B-054-M-0039,WL-1167,etch_depth,medium,0.82,planarization
D-0001540,M-0039,2025-02-27T00:00:00,0,B-057-M-0039,WL-1042,scratch,low,0.0,planarization
D-0001541,M-0039,2025-03-02T00:00:00,2,B-060-M-0039,WL-7532,scratch,low,1.021,planarization
D-0001542,M-0039,2025-03-05T00:00:00,1,B-063-M-0039,WL-5775,alignment,low,0.344,planarization
D-0001543,M-0039,2025-03-08T00:00:00,3,B-066-M-0039,WL-1163,scratch,medium,2.107,planarization
D-0001544,M-0039,2025-03-11T00:00:00,4,B-069-M-0039,WL-6287,film_uniformity,medium,1.704,planarization
D-0001545,M-0039,2025-03-14T00:00:00,2,B-072-M-0039,WL-7139,etch_depth,low,1.602,planarization
D-0001546,M-0039,2025-03-17T00:00:00,1,B-075-M-0039,WL-7507,film_uniformity,low,0.625,planarization
D-0001547,M-0039,2025-03-20T00:00:00,1,B-078-M-0039,WL-5475,scratch,low,0.603,planarization
D-0001548,M-0039,2025-03-23T00:00:00,1,B-081-M-0039,WL-1672,film_uniformity,low,0.48,planarization
D-0001549,M-0039,2025-03-26T00:00:00,2,B-084-M-0039,WL-2533,alignment,low,1.174,planarization
D-0001550,M-0039,2025-03-29T00:00:00,3,B-087-M-0039,WL-3721,particle,medium,0.982,planarization
D-0001551,M-0039,2025-04-01T00:00:00,0,B-090-M-0039,WL-5456,scratch,low,0.0,planarization
D-0001552,M-0039,2025-04-04T00:00:00,3,B-093-M-0039,WL-6831,etch_depth,medium,0.779,planarization
D-0001553,M-0039,2025-04-07T00:00:00,2,B-096-M-0039,WL-3922,scratch,low,1.399,planarization
D-0001554,M-0039,2025-04-10T00:00:00,0,B-099-M-0039,WL-8367,scratch,low,0.0,planarization
D-0001555,M-0039,2025-04-13T00:00:00,2,B-102-M-0039,WL-6494,particle,low,1.292,planarization
D-0001556,M-0039,2025-04-16T00:00:00,1,B-105-M-0039,WL-4011,alignment,low,0.845,planarization
D-0001557,M-0039,2025-04-19T00:00:00,2,B-108-M-0039,WL-7740,film_uniformity,low,1.199,planarization
D-0001558,M-0039,2025-04-22T00:00:00,0,B-111-M-0039,WL-6539,particle,low,0.0,planarization
D-0001559,M-0039,2025-04-25T00:00:00,1,B-114-M-0039,WL-3983,etch_depth,low,0.658,planarization
D-0001560,M-0039,2025-04-28T00:00:00,1,B-117-M-0039,WL-1038,particle,low,0.309,planarization
D-0001561,M-0040,2025-01-01T00:00:00,1,B-000-M-0040,WL-9573,scratch,low,0.697,deposition
D-0001562,M-0040,2025-01-04T00:00:00,2,B-003-M-0040,WL-1048,scratch,low,1.7,deposition
D-0001563,M-0040,2025-01-07T00:00:00,2,B-006-M-0040,WL-3270,particle,low,1.367,deposition
D-0001564,M-0040,2025-01-10T00:00:00,1,B-009-M-0040,WL-6154,etch_depth,low,0.385,deposition
D-0001565,M-0040,2025-01-13T00:00:00,2,B-012-M-0040,WL-5622,alignment,low,0.626,deposition
D-0001566,M-0040,2025-01-16T00:00:00,2,B-015-M-0040,WL-6623,scratch,low,0.63,deposition
D-0001567,M-0040,2025-01-19T00:00:00,0,B-018-M-0040,WL-4763,scratch,low,0.0,deposition
D-0001568,M-0040,2025-01-22T00:00:00,0,B-021-M-0040,WL-6129,alignment,low,0.0,deposition
D-0001569,M-0040,2025-01-25T00:00:00,2,B-024-M-0040,WL-3402,scratch,low,0.921,deposition
D-0001570,M-0040,2025-01-28T00:00:00,1,B-027-M-0040,WL-2452,alignment,low,0.366,deposition
D-0001571,M-0040,2025-01-31T00:00:00,1,B-030-M-0040,WL-9187,alignment,low,0.802,deposition
D-0001572,M-0040,2025-02-03T00:00:00,2,B-033-M-0040,WL-1874,particle,low,0.894,deposition
D-0001573,M-0040,2025-02-06T00:00:00,2,B-036-M-0040,WL-3547,scratch,low,1.586,deposition
D-0001574,M-0040,2025-02-09T00:00:00,1,B-039-M-0040,WL-9919,etch_depth,low,0.701,deposition
D-0001575,M-0040,2025-02-12T00:00:00,0,B-042-M-0040,WL-3351,alignment,low,0.0,deposition
D-0001576,M-0040,2025-02-15T00:00:00,5,B-045-M-0040,WL-4676,alignment,medium,3.627,deposition
D-0001577,M-0040,2025-02-18T00:00:00,1,B-048-M-0040,WL-4337,particle,low,0.759,deposition
D-0001578,M-0040,2025-02-21T00:00:00,1,B-051-M-0040,WL-5154,etch_depth,low,0.684,deposition
D-0001579,M-0040,2025-02-24T00:00:00,0,B-054-M-0040,WL-5705,film_uniformity,low,0.0,deposition
D-0001580,M-0040,2025-02-27T00:00:00,1,B-057-M-0040,WL-4707,scratch,low,0.644,deposition
D-0001581,M-0040,2025-03-02T00:00:00,1,B-060-M-0040,WL-2081,etch_depth,low,0.524,deposition
D-0001582,M-0040,2025-03-05T00:00:00,0,B-063-M-0040,WL-4018,particle,low,0.0,deposition
D-0001583,M-0040,2025-03-08T00:00:00,2,B-066-M-0040,WL-6678,alignment,low,1.466,deposition
D-0001584,M-0040,2025-03-11T00:00:00,2,B-069-M-0040,WL-6279,alignment,low,1.626,deposition
D-0001585,M-0040,2025-03-14T00:00:00,0,B-072-M-0040,WL-6700,scratch,low,0.0,deposition
D-0001586,M-0040,2025-03-17T00:00:00,1,B-075-M-0040,WL-5641,film_uniformity,low,0.857,deposition
D-0001587,M-0040,2025-03-20T00:00:00,1,B-078-M-0040,WL-7838,etch_depth,low,0.779,deposition
D-0001588,M-0040,2025-03-23T00:00:00,0,B-081-M-0040,WL-8164,particle,low,0.0,deposition
D-0001589,M-0040,2025-03-26T00:00:00,0,B-084-M-0040,WL-8388,scratch,low,0.0,deposition
D-0001590,M-0040,2025-03-29T00:00:00,1,B-087-M-0040,WL-7870,etch_depth,low,0.362,deposition
D-0001591,M-0040,2025-04-01T00:00:00,2,B-090-M-0040,WL-6780,film_uniformity,low,1.634,deposition
D-0001592,M-0040,2025-04-04T00:00:00,2,B-093-M-0040,WL-2224,alignment,low,0.619,deposition
D-0001593,M-0040,2025-04-07T00:00:00,2,B-096-M-0040,WL-5552,etch_depth,low,0.894,deposition
D-0001594,M-0040,2025-04-10T00:00:00,1,B-099-M-0040,WL-4504,film_uniformity,low,0.743,deposition
D-0001595,M-0040,2025-04-13T00:00:00,1,B-102-M-0040,WL-9891,scratch,low,0.765,deposition
D-0001596,M-0040,2025-04-16T00:00:00,2,B-105-M-0040,WL-5375,particle,low,1.673,deposition
D-0001597,M-0040,2025-04-19T00:00:00,1,B-108-M-0040,WL-7355,etch_depth,low,0.897,deposition
D-0001598,M-0040,2025-04-22T00:00:00,3,B-111-M-0040,WL-6123,etch_depth,medium,1.73,deposition
D-0001599,M-0040,2025-04-25T00:00:00,1,B-114-M-0040,WL-1596,particle,low,0.831,deposition
D-0001600,M-0040,2025-04-28T00:00:00,0,B-117-M-0040,WL-2562,film_uniformity,low,0.0,deposition
D-0001601,M-0041,2025-01-01T00:00:00,1,B-000-M-0041,WL-7170,alignment,low,0.627,planarization
D-0001602,M-0041,2025-01-04T00:00:00,1,B-003-M-0041,WL-2342,film_uniformity,low,0.577,planarization
D-0001603,M-0041,2025-01-07T00:00:00,2,B-006-M-0041,WL-7032,film_uniformity,low,0.553,planarization
D-0001604,M-0041,2025-01-10T00:00:00,4,B-009-M-0041,WL-8815,particle,medium,3.442,planarization
D-0001605,M-0041,2025-01-13T00:00:00,2,B-012-M-0041,WL-7847,particle,low,0.778,planarization
D-0001606,M-0041,2025-01-16T00:00:00,2,B-015-M-0041,WL-8457,alignment,low,0.91,planarization
D-0001607,M-0041,2025-01-19T00:00:00,1,B-018-M-0041,WL-9522,scratch,low,0.571,planarization
D-0001608,M-0041,2025-01-22T00:00:00,0,B-021-M-0041,WL-7601,etch_depth,low,0.0,planarization
D-0001609,M-0041,2025-01-25T00:00:00,0,B-024-M-0041,WL-1224,alignment,low,0.0,planarization
D-0001610,M-0041,2025-01-28T00:00:00,3,B-027-M-0041,WL-8996,film_uniformity,medium,0.833,planarization
D-0001611,M-0041,2025-01-31T00:00:00,3,B-030-M-0041,WL-3705,alignment,medium,1.278,planarization
D-0001612,M-0041,2025-02-03T00:00:00,1,B-033-M-0041,WL-9017,particle,low,0.882,planarization
D-0001613,M-0041,2025-02-06T00:00:00,1,B-036-M-0041,WL-8487,particle,low,0.293,planarization
D-0001614,M-0041,2025-02-09T00:00:00,0,B-039-M-0041,WL-6611,film_uniformity,low,0.0,planarization
D-0001615,M-0041,2025-02-12T00:00:00,0,B-042-M-0041,WL-8148,alignment,low,0.0,planarization
D-0001616,M-0041,2025-02-15T00:00:00,3,B-045-M-0041,WL-2691,film_uniformity,medium,1.542,planarization
D-0001617,M-0041,2025-02-18T00:00:00,4,B-048-M-0041,WL-1347,alignment,medium,2.789,planarization
D-0001618,M-0041,2025-02-21T00:00:00,0,B-051-M-0041,WL-2519,film_uniformity,low,0.0,planarization
D-0001619,M-0041,2025-02-24T00:00:00,2,B-054-M-0041,WL-2615,alignment,low,1.558,planarization
D-0001620,M-0041,2025-02-27T00:00:00,1,B-057-M-0041,WL-4438,alignment,low,0.385,planarization
D-0001621,M-0041,2025-03-02T00:00:00,1,B-060-M-0041,WL-1106,alignment,low,0.425,planarization
D-0001622,M-0041,2025-03-05T00:00:00,0,B-063-M-0041,WL-4287,alignment,low,0.0,planarization
D-0001623,M-0041,2025-03-08T00:00:00,0,B-066-M-0041,WL-7272,film_uniformity,low,0.0,planarization
D-0001624,M-0041,2025-03-11T00:00:00,2,B-069-M-0041,WL-2025,film_uniformity,low,0.537,planarization
D-0001625,M-0041,2025-03-14T00:00:00,0,B-072-M-0041,WL-1986,alignment,low,0.0,planarization
D-0001626,M-0041,2025-03-17T00:00:00,1,B-075-M-0041,WL-1270,alignment,low,0.306,planarization
D-0001627,M-0041,2025-03-20T00:00:00,2,B-078-M-0041,WL-2707,film_uniformity,low,0.853,planarization
D-0001628,M-0041,2025-03-23T00:00:00,2,B-081-M-0041,WL-7740,film_uniformity,low,0.76,planarization
D-0001629,M-0041,2025-03-26T00:00:00,2,B-084-M-0041,WL-7791,particle,low,1.48,planarization
D-0001630,M-0041,2025-03-29T00:00:00,1,B-087-M-0041,WL-2047,etch_depth,low,0.419,planarization
D-0001631,M-0041,2025-04-01T00:00:00,1,B-090-M-0041,WL-8901,scratch,low,0.827,planarization
D-0001632,M-0041,2025-04-04T00:00:00,2,B-093-M-0041,WL-4543,scratch,low,1.504,planarization
D-0001633,M-0041,2025-04-07T00:00:00,1,B-096-M-0041,WL-6210,particle,low,0.439,planarization
D-0001634,M-0041,2025-04-10T00:00:00,0,B-099-M-0041,WL-2324,film_uniformity,low,0.0,planarization
D-0001635,M-0041,2025-04-13T00:00:00,0,B-102-M-0041,WL-3123,alignment,low,0.0,planarization
D-0001636,M-0041,2025-04-16T00:00:00,1,B-105-M-0041,WL-9019,alignment,low,0.365,planarization
D-0001637,M-0041,2025-04-19T00:00:00,0,B-108-M-0041,WL-1969,scratch,low,0.0,planarization
D-0001638,M-0041,2025-04-22T00:00:00,1,B-111-M-0041,WL-5705,etch_depth,low,0.464,planarization
D-0001639,M-0041,2025-04-25T00:00:00,1,B-114-M-0041,WL-8162,scratch,low,0.275,planarization
D-0001640,M-0041,2025-04-28T00:00:00,0,B-117-M-0041,WL-2023,etch_depth,low,0.0,planarization
D-0001641,M-0042,2025-01-01T00:00:00,2,B-000-M-0042,WL-6659,scratch,low,1.127,planarization
D-0001642,M-0042,2025-01-04T00:00:00,1,B-003-M-0042,WL-1437,alignment,low,0.445,planarization
D-0001643,M-0042,2025-01-07T00:00:00,1,B-006-M-0042,WL-3124,alignment,low,0.389,planarization
D-0001644,M-0042,2025-01-10T00:00:00,0,B-009-M-0042,WL-3162,alignment,low,0.0,planarization
D-0001645,M-0042,2025-01-13T00:00:00,1,B-012-M-0042,WL-7770,alignment,low,0.791,planarization
D-0001646,M-0042,2025-01-16T00:00:00,1,B-015-M-0042,WL-9280,etch_depth,low,0.848,planarization
D-0001647,M-0042,2025-01-19T00:00:00,1,B-018-M-0042,WL-4460,film_uniformity,low,0.466,planarization
D-0001648,M-0042,2025-01-22T00:00:00,2,B-021-M-0042,WL-2117,particle,low,0.796,planarization
D-0001649,M-0042,2025-01-25T00:00:00,0,B-024-M-0042,WL-1679,film_uniformity,low,0.0,planarization
D-0001650,M-0042,2025-01-28T00:00:00,0,B-027-M-0042,WL-8741,scratch,low,0.0,planarization
D-0001651,M-0042,2025-01-31T00:00:00,2,B-030-M-0042,WL-2212,particle,low,1.632,planarization
D-0001652,M-0042,2025-02-03T00:00:00,0,B-033-M-0042,WL-9911,etch_depth,low,0.0,planarization
D-0001653,M-0042,2025-02-06T00:00:00,0,B-036-M-0042,WL-2374,film_uniformity,low,0.0,planarization
D-0001654,M-0042,2025-02-09T00:00:00,4,B-039-M-0042,WL-9411,alignment,medium,2.085,planarization
D-0001655,M-0042,2025-02-12T00:00:00,1,B-042-M-0042,WL-2867,scratch,low,0.549,planarization
D-0001656,M-0042,2025-02-15T00:00:00,3,B-045-M-0042,WL-2807,scratch,medium,0.765,planarization
D-0001657,M-0042,2025-02-18T00:00:00,1,B-048-M-0042,WL-9882,scratch,low,0.511,planarization
D-0001658,M-0042,2025-02-21T00:00:00,2,B-051-M-0042,WL-4279,film_uniformity,low,0.747,planarization
D-0001659,M-0042,2025-02-24T00:00:00,4,B-054-M-0042,WL-6417,etch_depth,medium,2.073,planarization
D-0001660,M-0042,2025-02-27T00:00:00,1,B-057-M-0042,WL-9737,alignment,low,0.524,planarization
D-0001661,M-0042,2025-03-02T00:00:00,4,B-060-M-0042,WL-3532,film_uniformity,medium,1.56,planarization
D-0001662,M-0042,2025-03-05T00:00:00,0,B-063-M-0042,WL-1026,film_uniformity,low,0.0,planarization
D-0001663,M-0042,2025-03-08T00:00:00,2,B-066-M-0042,WL-5402,etch_depth,low,0.61,planarization
D-0001664,M-0042,2025-03-11T00:00:00,4,B-069-M-0042,WL-2749,etch_depth,medium,2.23,planarization
D-0001665,M-0042,2025-03-14T00:00:00,1,B-072-M-0042,WL-9731,film_uniformity,low,0.312,planarization
D-0001666,M-0042,2025-03-17T00:00:00,1,B-075-M-0042,WL-4402,scratch,low,0.538,planarization
D-0001667,M-0042,2025-03-20T00:00:00,2,B-078-M-0042,WL-4354,alignment,low,1.548,planarization
D-0001668,M-0042,2025-03-23T00:00:00,1,B-081-M-0042,WL-6756,particle,low,0.349,planarization
D-0001669,M-0042,2025-03-26T00:00:00,2,B-084-M-0042,WL-8511,scratch,low,1.681,planarization
D-0001670,M-0042,2025-03-29T00:00:00,0,B-087-M-0042,WL-8457,scratch,low,0.0,planarization
D-0001671,M-0042,2025-04-01T00:00:00,3,B-090-M-0042,WL-8131,scratch,medium,2.087,planarization
D-0001672,M-0042,2025-04-04T00:00:00,0,B-093-M-0042,WL-5796,particle,low,0.0,planarization
D-0001673,M-0042,2025-04-07T00:00:00,1,B-096-M-0042,WL-1175,scratch,low,0.373,planarization
D-0001674,M-0042,2025-04-10T00:00:00,0,B-099-M-0042,WL-2686,etch_depth,low,0.0,planarization
D-0001675,M-0042,2025-04-13T00:00:00,2,B-102-M-0042,WL-7089,particle,low,1.468,planarization
D-0001676,M-0042,2025-04-16T00:00:00,1,B-105-M-0042,WL-4497,particle,low,0.529,planarization
D-0001677,M-0042,2025-04-19T00:00:00,3,B-108-M-0042,WL-6630,alignment,medium,2.432,planarization
D-0001678,M-0042,2025-04-22T00:00:00,1,B-111-M-0042,WL-5625,alignment,low,0.391,planarization
D-0001679,M-0042,2025-04-25T00:00:00,1,B-114-M-0042,WL-3278,particle,low,0.74,planarization
D-0001680,M-0042,2025-04-28T00:00:00,2,B-117-M-0042,WL-6634,film_uniformity,low,0.813,planarization
D-0001681,M-0043,2025-01-01T00:00:00,2,B-000-M-0043,WL-5463,alignment,low,1.691,deposition
D-0001682,M-0043,2025-01-04T00:00:00,1,B-003-M-0043,WL-7981,particle,low,0.42,deposition
D-0001683,M-0043,2025-01-07T00:00:00,1,B-006-M-0043,WL-3825,alignment,low,0.756,deposition
D-0001684,M-0043,2025-01-10T00:00:00,0,B-009-M-0043,WL-8598,alignment,low,0.0,deposition
D-0001685,M-0043,2025-01-13T00:00:00,1,B-012-M-0043,WL-3443,etch_depth,low,0.715,deposition
D-0001686,M-0043,2025-01-16T00:00:00,2,B-015-M-0043,WL-9757,scratch,low,1.316,deposition
D-0001687,M-0043,2025-01-19T00:00:00,0,B-018-M-0043,WL-2495,particle,low,0.0,deposition
D-0001688,M-0043,2025-01-22T00:00:00,2,B-021-M-0043,WL-1111,scratch,low,1.492,deposition
D-0001689,M-0043,2025-01-25T00:00:00,1,B-024-M-0043,WL-9337,particle,low,0.89,deposition
D-0001690,M-0043,2025-01-28T00:00:00,2,B-027-M-0043,WL-2960,scratch,low,1.691,deposition
D-0001691,M-0043,2025-01-31T00:00:00,1,B-030-M-0043,WL-3326,particle,low,0.26,deposition
D-0001692,M-0043,2025-02-03T00:00:00,0,B-033-M-0043,WL-5915,particle,low,0.0,deposition
D-0001693,M-0043,2025-02-06T00:00:00,1,B-036-M-0043,WL-3353,alignment,low,0.756,deposition
D-0001694,M-0043,2025-02-09T00:00:00,3,B-039-M-0043,WL-3937,etch_depth,medium,1.006,deposition
D-0001695,M-0043,2025-02-12T00:00:00,0,B-042-M-0043,WL-3379,film_uniformity,low,0.0,deposition
D-0001696,M-0043,2025-02-15T00:00:00,1,B-045-M-0043,WL-2299,particle,low,0.697,deposition
D-0001697,M-0043,2025-02-18T00:00:00,0,B-048-M-0043,WL-5647,scratch,low,0.0,deposition
D-0001698,M-0043,2025-02-21T00:00:00,1,B-051-M-0043,WL-3586,alignment,low,0.672,deposition
D-0001699,M-0043,2025-02-24T00:00:00,1,B-054-M-0043,WL-7246,particle,low,0.321,deposition
D-0001700,M-0043,2025-02-27T00:00:00,2,B-057-M-0043,WL-4156,etch_depth,low,1.419,deposition
D-0001701,M-0043,2025-03-02T00:00:00,3,B-060-M-0043,WL-3377,alignment,medium,0.769,deposition
D-0001702,M-0043,2025-03-05T00:00:00,0,B-063-M-0043,WL-3189,film_uniformity,low,0.0,deposition
D-0001703,M-0043,2025-03-08T00:00:00,0,B-066-M-0043,WL-1249,scratch,low,0.0,deposition
D-0001704,M-0043,2025-03-11T00:00:00,1,B-069-M-0043,WL-7871,scratch,low,0.384,deposition
D-0001705,M-0043,2025-03-14T00:00:00,1,B-072-M-0043,WL-1773,film_uniformity,low,0.544,deposition
D-0001706,M-0043,2025-03-17T00:00:00,2,B-075-M-0043,WL-8485,film_uniformity,low,0.612,deposition
D-0001707,M-0043,2025-03-20T00:00:00,2,B-078-M-0043,WL-5787,alignment,low,0.954,deposition
D-0001708,M-0043,2025-03-23T00:00:00,3,B-081-M-0043,WL-3943,scratch,medium,1.031,deposition
D-0001709,M-0043,2025-03-26T00:00:00,2,B-084-M-0043,WL-8037,etch_depth,low,0.692,deposition
D-0001710,M-0043,2025-03-29T00:00:00,0,B-087-M-0043,WL-8310,scratch,low,0.0,deposition
D-0001711,M-0043,2025-04-01T00:00:00,0,B-090-M-0043,WL-7367,scratch,low,0.0,deposition
D-0001712,M-0043,2025-04-04T00:00:00,0,B-093-M-0043,WL-3025,alignment,low,0.0,deposition
D-0001713,M-0043,2025-04-07T00:00:00,2,B-096-M-0043,WL-6867,alignment,low,1.768,deposition
D-0001714,M-0043,2025-04-10T00:00:00,4,B-099-M-0043,WL-1415,film_uniformity,medium,2.675,deposition
D-0001715,M-0043,2025-04-13T00:00:00,2,B-102-M-0043,WL-5803,film_uniformity,low,1.255,deposition
D-0001716,M-0043,2025-04-16T00:00:00,1,B-105-M-0043,WL-8002,particle,low,0.768,deposition
D-0001717,M-0043,2025-04-19T00:00:00,1,B-108-M-0043,WL-8992,particle,low,0.361,deposition
D-0001718,M-0043,2025-04-22T00:00:00,0,B-111-M-0043,WL-7818,film_uniformity,low,0.0,deposition
D-0001719,M-0043,2025-04-25T00:00:00,0,B-114-M-0043,WL-4479,film_uniformity,low,0.0,deposition
D-0001720,M-0043,2025-04-28T00:00:00,3,B-117-M-0043,WL-1802,etch_depth,medium,2.387,deposition
D-0001721,M-0044,2025-01-01T00:00:00,1,B-000-M-0044,WL-6413,etch_depth,low,0.374,inspection
D-0001722,M-0044,2025-01-04T00:00:00,1,B-003-M-0044,WL-3907,scratch,low,0.689,inspection
D-0001723,M-0044,2025-01-07T00:00:00,0,B-006-M-0044,WL-9210,scratch,low,0.0,inspection
D-0001724,M-0044,2025-01-10T00:00:00,1,B-009-M-0044,WL-7057,scratch,low,0.85,inspection
D-0001725,M-0044,2025-01-13T00:00:00,0,B-012-M-0044,WL-8618,film_uniformity,low,0.0,inspection
D-0001726,M-0044,2025-01-16T00:00:00,1,B-015-M-0044,WL-5967,film_uniformity,low,0.316,inspection
D-0001727,M-0044,2025-01-19T00:00:00,0,B-018-M-0044,WL-7479,particle,low,0.0,inspection
D-0001728,M-0044,2025-01-22T00:00:00,0,B-021-M-0044,WL-7597,film_uniformity,low,0.0,inspection
D-0001729,M-0044,2025-01-25T00:00:00,3,B-024-M-0044,WL-9487,film_uniformity,medium,2.391,inspection
D-0001730,M-0044,2025-01-28T00:00:00,1,B-027-M-0044,WL-6368,alignment,low,0.729,inspection
D-0001731,M-0044,2025-01-31T00:00:00,1,B-030-M-0044,WL-3260,alignment,low,0.703,inspection
D-0001732,M-0044,2025-02-03T00:00:00,4,B-033-M-0044,WL-2771,etch_depth,medium,2.1,inspection
D-0001733,M-0044,2025-02-06T00:00:00,1,B-036-M-0044,WL-6646,scratch,low,0.745,inspection
D-0001734,M-0044,2025-02-09T00:00:00,2,B-039-M-0044,WL-9050,alignment,low,0.591,inspection
D-0001735,M-0044,2025-02-12T00:00:00,1,B-042-M-0044,WL-4777,alignment,low,0.384,inspection
D-0001736,M-0044,2025-02-15T00:00:00,5,B-045-M-0044,WL-5925,etch_depth,medium,2.391,inspection
D-0001737,M-0044,2025-02-18T00:00:00,1,B-048-M-0044,WL-6883,scratch,low,0.308,inspection
D-0001738,M-0044,2025-02-21T00:00:00,1,B-051-M-0044,WL-1565,particle,low,0.411,inspection
D-0001739,M-0044,2025-02-24T00:00:00,1,B-054-M-0044,WL-8170,scratch,low,0.463,inspection
D-0001740,M-0044,2025-02-27T00:00:00,0,B-057-M-0044,WL-2155,etch_depth,low,0.0,inspection
D-0001741,M-0044,2025-03-02T00:00:00,0,B-060-M-0044,WL-8146,particle,low,0.0,inspection
D-0001742,M-0044,2025-03-05T00:00:00,2,B-063-M-0044,WL-6906,etch_depth,low,1.286,inspection
D-0001743,M-0044,2025-03-08T00:00:00,2,B-066-M-0044,WL-3896,particle,low,1.618,inspection
D-0001744,M-0044,2025-03-11T00:00:00,3,B-069-M-0044,WL-6608,scratch,medium,2.421,inspection
